,product_uid,material
632618,153304.0,Metal
632659,153310.0,Cast Iron
632707,153312.0,Steel
632709,153312.0,Steel
632711,153312.0,Polyester
632774,153316.0,Porcelain
632802,153319.0,Carbide
632826,153321.0,Cast Metal
632858,153326.0,Polyester
632868,153326.0,100
632900,153328.0,Aluminum
632928,153329.0,Wood
632988,153334.0,Latex
633111,153348.0,Ceramic
633135,153349.0,Steel
633190,153356.0,Stainless Steel
633217,153360.0,Solid Wood
633257,153361.0,Water
633435,153375.0,Wood
633451,153380.0,Fiber
633461,153380.0,Carbide
633475,153381.0,Steel
633487,153382.0,Metal
633501,153383.0,Porcelain
633525,153383.0,Solid Wood
633544,153383.0,Marble
633593,153387.0,Polyester
633607,153389.0,Steel
633683,153402.0,Multi-Purpose
633686,153402.0,Bronze
633704,153405.0,Vinyl
633715,153406.0,Steel
633742,153413.0,"plastic, metal and wire"
633795,153415.0,Aluminum
633804,153418.0,PVC
633821,153419.0,Steel
633848,153424.0,Aluminum
633850,153424.0,Steel
633852,153424.0,Olefin
633861,153425.0,Polypropylene
633905,153426.0,Glass
633920,153427.0,Plastic
633937,153428.0,Steel
633941,153428.0,Steel
633985,153429.0,Steel
633999,153431.0,Metal
634002,153431.0,Steel
634020,153432.0,Steel
634104,153438.0,Steel
634160,153442.0,Polyurethane
634231,153447.0,Steel
634253,153448.0,Aluminum
634312,153450.0,Metal
634453,153465.0,Plastic
634483,153466.0,Plastic
634533,153468.0,PVC
634537,153468.0,PVC
634554,153472.0,PVC
634559,153472.0,PVC
634581,153476.0,Steel
634701,153483.0,Solid Brass
634715,153484.0,Steel
634787,153485.0,Wire
634788,153485.0,Glass
634796,153488.0,Copper
634799,153488.0,Brass
634827,153492.0,Plastic
634906,153498.0,Steel
634913,153498.0,Other
634991,153504.0,Vitreous China
635005,153506.0,Silicon Nitride
635048,153514.0,Wood
635157,153524.0,Plastic
635192,153528.0,Metal
635229,153534.0,Metal
635285,153538.0,Stainless Steel
635286,153538.0,Painted Steel
635318,153542.0,Vinyl
635413,153551.0,Wire
635414,153551.0,Glass
635463,153559.0,Brass
635532,153566.0,Composite
635550,153566.0,MDF
635637,153577.0,Brass
635658,153579.0,Zinc
635669,153581.0,PVC
635674,153581.0,PVC
635749,153588.0,Acrylic
635789,153591.0,Composite
635846,153596.0,Ceramic
635862,153601.0,Steel
635878,153603.0,PVC
635892,153604.0,Steel
635928,153617.0,Wood
635970,153620.0,Steel
635996,153629.0,Resin
636057,153639.0,Concrete
636082,153641.0,Metal
636142,153647.0,Plastic
636217,153654.0,Steel
636274,153659.0,Steel
636300,153662.0,Oil
636318,153670.0,PEX
636324,153670.0,Brass
636390,153678.0,Synthetic
636452,153681.0,Wood
636470,153684.0,Galvanized Steel
636494,153685.0,Aluminum
636520,153686.0,Water
636537,153687.0,Multi-Purpose
636542,153687.0,PVC
636577,153699.0,Composite
636598,153701.0,Plastic
636632,153711.0,Plastic
636733,153721.0,Plastic
636734,153721.0,Glass
636803,153730.0,Foam
636804,153730.0,Steel
636894,153749.0,Zinc Coated
636895,153749.0,Galvanized Steel
636944,153752.0,Thermoplastic
636998,153755.0,Aluminum
637033,153762.0,Steel
637096,153776.0,Rubber
637118,153780.0,Steel
637209,153786.0,Steel
637237,153791.0,Medium Density Fiberboard (MDF)
637264,153794.0,Steel
637335,153802.0,PEX
637363,153805.0,Steel
637394,153806.0,Vinyl
637419,153809.0,Composite
637446,153810.0,Metal
637455,153810.0,BiMetal
637486,153815.0,Laminate
637530,153825.0,Steel
637572,153830.0,Aluminum
637623,153832.0,Composite
637631,153832.0,Composite
637678,153839.0,Rubber
637696,153841.0,Other
637715,153847.0,Plastic
637747,153851.0,Plastic
637786,153854.0,Ceramic
637825,153855.0,Porcelain
637869,153861.0,Stainless Steel
637893,153862.0,PEX
637894,153862.0,Plastic
637920,153875.0,Steel
637927,153875.0,Metal
637937,153879.0,Metal
637953,153886.0,Porcelain
637974,153886.0,Solid Wood
637993,153886.0,Marble
638035,153888.0,Travertine
638068,153893.0,Aluminum
638084,153895.0,Plastic
638132,153900.0,Vitreous China
638162,153905.0,Metal
638239,153910.0,Aluminum
638364,153926.0,Steel
638384,153928.0,Steel
638459,153936.0,Metal
638556,153952.0,Porcelain
638579,153952.0,Solid Wood
638595,153952.0,Marble
638618,153958.0,Galvanized Steel
638688,153963.0,PVC
638732,153966.0,Zinc Coated
638733,153966.0,Galvanized Steel
638762,153968.0,Polyester
638782,153969.0,Laminate
638822,153973.0,Metal
638823,153973.0,Aluminum
638830,153973.0,Plastic
638850,153974.0,Steel
638875,153977.0,Other
638912,153979.0,Steel
638946,153983.0,Polyfiber
638947,153983.0,Aluminum
638966,153985.0,Metal
639015,153989.0,Brass
639035,153992.0,Vitreous China
639053,153992.0,Solid Wood
639069,153992.0,Quartz
639090,153993.0,Metal
639099,153997.0,Brass
639173,154003.0,Granite
639218,154015.0,Wood
639224,154015.0,BiMetal
639257,154021.0,Medium Density Fiberboard (MDF)
639273,154021.0,Marble
639295,154022.0,Thermoplastic
639319,154025.0,Metal
639365,154034.0,Vinyl
639501,154045.0,Copper
639530,154046.0,Medium Density Fiberboard (MDF)
639561,154047.0,Metal
639573,154048.0,Aluminum
639615,154058.0,Fiberboard
639644,154064.0,High Speed Steel
639655,154064.0,Metal
639672,154068.0,PVC
639677,154068.0,PVC
639716,154080.0,Brass
639742,154081.0,Steel
639760,154082.0,Vinyl
639800,154092.0,Specialty
639829,154100.0,Copper
639832,154100.0,Brass
639864,154103.0,Foam
639865,154103.0,Steel
639954,154109.0,Nylon
639981,154111.0,Polyester
640137,154127.0,Plastic
640168,154130.0,Wood
640169,154130.0,Plastic/Metal/Wood
640195,154136.0,Plastic
640218,154137.0,Vinyl
640246,154144.0,Stainless steel
640258,154145.0,Neoprene
640287,154148.0,Plastic
640309,154154.0,Plastic
640355,154162.0,Composite
640440,154167.0,Wood
640454,154171.0,PVC
640459,154171.0,PVC
640478,154177.0,Brass
640606,154190.0,Synthetic
640638,154194.0,Wood
640789,154213.0,Granite
640801,154214.0,Multi-Purpose
640805,154214.0,Plastic
640825,154215.0,Metal
640864,154222.0,Steel
640870,154222.0,Brass
640893,154230.0,Steel
640920,154238.0,Steel
640964,154239.0,Metal
641034,154247.0,Metal
641053,154252.0,Latex
641113,154257.0,Polyfiber
641132,154260.0,Metal
641186,154272.0,Plastic
641225,154274.0,Metal
641275,154277.0,Composite
641307,154281.0,Wood
641372,154285.0,Wood
641399,154286.0,Copper
641444,154287.0,Foam
641445,154287.0,Cast Aluminum
641459,154287.0,Extruded Aluminum
641500,154295.0,Metal
641546,154300.0,Steel
641684,154319.0,Water
641735,154322.0,Sponge
641790,154325.0,Glass
641806,154327.0,Stainless Steel
641850,154332.0,Plastic
641861,154333.0,Coconut Fiber
641897,154343.0,Water
641911,154349.0,Steel
641912,154349.0,Steel
641936,154351.0,Steel
641963,154352.0,Medium Density Fiberboard (MDF)
642057,154357.0,Metal
642076,154358.0,Natural Stone
642107,154362.0,Carbide
642128,154365.0,Chrome
642147,154366.0,Porcelain-coated steel
642204,154370.0,Metal
642251,154373.0,Steel
642273,154375.0,Wood
642274,154375.0,Solid Hardwoods & Veneer
642281,154375.0,Other Wood
642376,154397.0,Olefin
642382,154397.0,Synthetic
642394,154399.0,Metal
642526,154411.0,Steel
642551,154415.0,Composite
642569,154415.0,Oak
642593,154418.0,Copper
642598,154418.0,Copper
642665,154427.0,Vitreous China
642697,154428.0,Fabric
642726,154435.0,Polyester
642740,154437.0,Polyethylene
642770,154440.0,Plastic
642817,154442.0,Ceramic
642832,154443.0,PVC
642854,154446.0,Vinyl
642940,154452.0,Nylon
642945,154452.0,0
642957,154453.0,Plastic
643042,154456.0,Metal
643084,154458.0,Marble
643107,154461.0,Aluminum
643284,154477.0,Other
643332,154485.0,Composite
643375,154493.0,Rubber
643395,154494.0,Vinyl
643418,154496.0,Vitreous China
643437,154496.0,Medium Density Fiberboard (MDF)
643453,154496.0,Granite
643598,154506.0,Brass
643624,154509.0,Zinc
643641,154512.0,Composite
643685,154516.0,Steel
643726,154518.0,Stainless Steel
643757,154519.0,Vinyl
643790,154520.0,Metal
643914,154534.0,Stainless Steel
643942,154536.0,Red Oak
643983,154543.0,PVC
644012,154544.0,Water
644037,154545.0,Composite
644058,154546.0,Stainless steel
644105,154553.0,Wood
644120,154555.0,Galvanized malleable iron
644157,154556.0,Steel
644212,154561.0,Stone
644275,154574.0,Foam
644276,154574.0,Aluminum
644290,154574.0,Aluminum
644323,154580.0,Brass
644385,154586.0,Aluminum
644411,154589.0,Red Oak
644453,154598.0,Porcelain
644473,154598.0,Solid Wood
644492,154598.0,Marble
644570,154603.0,PVC
644575,154603.0,PVC
644606,154605.0,Vinyl
644634,154606.0,Oil
644664,154612.0,Blended
644756,154620.0,Tile (wet or dry)
644765,154620.0,Diamond
644776,154622.0,Plastic
644824,154627.0,PVC
644905,154636.0,Vitreous China
644954,154642.0,Metal
645039,154660.0,Steel
645067,154663.0,PVC
645152,154668.0,Oil
645172,154669.0,Polyester
645173,154669.0,Steel
645201,154672.0,Aluminum
645218,154673.0,Polyresin
645286,154677.0,Steel
645302,154680.0,Wood
645328,154681.0,PVC
645381,154683.0,Composite
645399,154683.0,Hickory
645439,154686.0,Wood
645457,154691.0,Steel
645471,154696.0,PVC
645476,154696.0,PVC
645532,154701.0,Stainless Steel
645533,154701.0,Painted Steel
645550,154707.0,Plastic
645563,154712.0,PVC
645566,154712.0,PVC
645603,154715.0,PVC (vinyl)
645612,154715.0,99
645644,154722.0,Brass
645675,154724.0,Acrylic
645742,154730.0,Solid Brass
645808,154736.0,Brass
645864,154742.0,Plastic
645916,154745.0,Steel
645922,154745.0,Metal
645954,154747.0,Acrylic
645982,154749.0,Steel
645996,154750.0,Wood
646019,154751.0,Metal
646077,154755.0,Aluminum
646113,154756.0,Steel
646173,154768.0,Plastic
646186,154771.0,PVC
646192,154771.0,PVC
646307,154778.0,Synthetic
646343,154786.0,Laminate
646361,154786.0,Thermofoil
646429,154793.0,Wood
646521,154800.0,Wood
646550,154801.0,Vinyl
646586,154804.0,Porcelain
646594,154805.0,PVC
646599,154805.0,PVC
646612,154807.0,Multiple
646712,154813.0,Porcelain
646728,154814.0,Other
646755,154817.0,Vinyl
646803,154819.0,Cast Iron
646857,154820.0,Acrylic
646875,154832.0,Stainless steel
646901,154834.0,HDPE(High Density Polethylene)
647078,154847.0,Wood
647099,154849.0,Steel
647209,154860.0,Polypropylene
647241,154865.0,PVC
647247,154865.0,PVC
647314,154873.0,Steel
647341,154874.0,Fabric
647427,154881.0,Stainless Steel
647452,154885.0,PEX
647455,154885.0,Brass
647526,154895.0,Brass
647564,154899.0,Steel
647592,154901.0,Cardboard
647622,154903.0,Urethane
647654,154910.0,Porcelain-coated cast iron grates
647658,154910.0,Porcelain-Coated Cast Iron
647659,154910.0,Painted Steel
647773,154918.0,Porcelain
647793,154919.0,Steel
647838,154926.0,Polyethylene
647846,154929.0,Steel
647879,154930.0,Aluminum
647893,154930.0,Aluminum
648011,154948.0,Steel
648027,154952.0,Acrylic
648054,154954.0,Aluminum
648103,154959.0,Metal
648127,154964.0,Metal
648177,154971.0,Plastic
648178,154971.0,Nylon
648185,154971.0,Plastic
648198,154973.0,Aluminum
648227,154975.0,Steel
648264,154980.0,Concrete
648296,154985.0,Metal
648331,154994.0,Solid Wood
648347,154994.0,Granite
648392,154996.0,Aluminum
648444,154998.0,Steel
648472,155001.0,Medium Density Fiberboard (MDF)
648529,155008.0,Composite
648545,155008.0,Medium Density Fiberboard (MDF)
648561,155008.0,Engineered quartz composite
648574,155012.0,Vitreous China
648598,155012.0,Granite
648615,155015.0,Copper
648646,155017.0,Thermoplastic
648906,155040.0,Plastic
648927,155041.0,Wood
648933,155041.0,BiMetal
649103,155054.0,Oil
649170,155061.0,Wood
649186,155062.0,Wood
649257,155075.0,Other
649318,155084.0,Foam
649353,155089.0,Steel
649379,155090.0,Thin PVC over wire frame
649395,155093.0,PVC
649438,155098.0,Sand
649471,155099.0,Solid Brass
649513,155101.0,Other
649609,155111.0,Wood
649624,155117.0,Steel
649681,155122.0,Other
649751,155124.0,Synthetic
649824,155129.0,Wire
649825,155129.0,Glass
649840,155130.0,Aluminum
649847,155130.0,Cast Aluminum
649857,155131.0,Wire
649911,155136.0,Plastic
649920,155141.0,Silicon
649946,155144.0,Acrylic
649964,155148.0,Composite
649983,155148.0,Cultured Marble
650033,155152.0,Ceramic
650066,155158.0,Steel
650082,155168.0,PVC
650088,155168.0,PVC
650126,155170.0,Laminate
650144,155171.0,Other
650175,155173.0,Polyfiber
650176,155173.0,Steel
650192,155175.0,Stainless Steel
650232,155178.0,Steel
650240,155178.0,Plastic
650282,155191.0,Polypropylene
650321,155194.0,PVC
650345,155202.0,Metal
650381,155204.0,Carbide
650458,155222.0,Plastic
650481,155224.0,Brass
650540,155229.0,Stainless Steel
650544,155229.0,Stainless Steel
650545,155229.0,Stainless Steel
650591,155236.0,Steel
650679,155255.0,Other
650697,155258.0,Low Density Polyethylene
650698,155258.0,Polyethylene
650721,155260.0,Metal
650803,155269.0,Wood
650830,155271.0,Foam
650831,155271.0,Steel
650850,155274.0,Polypropylene
650901,155280.0,Polyfiber
650975,155291.0,Glass
651025,155297.0,Other
651071,155300.0,Plastic
651100,155304.0,Aluminum
651141,155307.0,Maple
651171,155308.0,Cedar
651172,155308.0,Plastic/Metal/Wood
651222,155314.0,PVC
651257,155315.0,Ceramic
651289,155321.0,Aluminum
651344,155327.0,Aluminum
651346,155327.0,Steel
651348,155327.0,Olefin
651389,155336.0,Vitreous China
651409,155337.0,Acrylonitrile Butadiene Styrene (ABS)
651429,155343.0,Steel
651470,155354.0,Stainless Steel
651573,155363.0,Steel
651590,155367.0,Steel
651604,155373.0,Porcelain
651628,155373.0,Solid Wood
651647,155373.0,Marble
651682,155377.0,Die-Cast
651709,155377.0,Stainless Steel
651811,155391.0,Other
651829,155392.0,Galvanized Steel
651851,155396.0,PVC
651893,155399.0,Other
651937,155405.0,Wood
651955,155406.0,Composite
652022,155411.0,Metal
652029,155412.0,Galvanized Steel
652055,155415.0,Aluminum
652084,155419.0,PVC
652106,155422.0,Latex
652160,155427.0,Epoxy/2 part
652177,155428.0,Plastic
652209,155432.0,100% post-industrial recycled synthetic fibers with a non-skid rubber backing
652215,155432.0,90
652250,155436.0,Plastic
652269,155439.0,Galvanized malleable iron
652272,155439.0,Brass
652382,155453.0,Copper
652413,155458.0,Copper
652417,155458.0,Copper
652446,155467.0,MDF
652486,155474.0,Vitreous China
652520,155482.0,Zinc
652588,155498.0,Rubber
652614,155501.0,PVC
652724,155511.0,Brass
652737,155514.0,Metal
652747,155514.0,Carbide
652799,155519.0,High Density Fiberboard (HDF)
652814,155520.0,Wood
652869,155523.0,Travertine
652910,155527.0,Stainless Steel
653020,155539.0,Composite
653038,155539.0,Particle Board
653054,155539.0,Engineered quartz composite
653075,155540.0,Fiberglass
653115,155543.0,Ceramic
653137,155550.0,Steel
653209,155552.0,No Shelf
653210,155552.0,Glass
653223,155553.0,Steel
653239,155555.0,Steel
653253,155556.0,Silicon Nitride
653314,155561.0,Steel
653321,155561.0,Resin
653338,155564.0,Porcelain-Coated Cast Iron
653339,155564.0,Painted Steel
653353,155566.0,Plastic
653447,155574.0,Steel
653465,155575.0,Metal
653488,155579.0,Brass
653508,155585.0,Vitreous China
653533,155593.0,Plastic
653591,155601.0,Steel
653653,155606.0,Vinyl
653669,155608.0,Porcelain
653693,155608.0,Solid Wood
653712,155608.0,Engineered stone composite
653733,155609.0,Steel
653759,155610.0,Steel
653774,155610.0,Steel
653800,155611.0,Stainless Steel
653862,155619.0,Glass
653863,155619.0,Glass
653887,155620.0,Steel
653982,155623.0,Wood
654029,155630.0,Porcelain
654050,155630.0,Solid Wood
654069,155630.0,Marble
654158,155647.0,Cardboard
654159,155647.0,Fiberglass
654264,155657.0,Porcelain
654371,155667.0,Stainless Steel
654459,155682.0,Aluminum
654484,155685.0,Polyfiber
654485,155685.0,Steel
654502,155690.0,Multi-Purpose
654507,155690.0,Plastic
654557,155696.0,Steel
654658,155708.0,Solid Surface
654671,155710.0,Polycarbonate
654725,155716.0,Acrylic
654752,155717.0,Porcelain
654781,155721.0,Plastic
654900,155734.0,Steel
654913,155735.0,Other
654920,155736.0,Die-Cast
654950,155737.0,Aluminum
654975,155738.0,Metal
655015,155740.0,Metal
655027,155742.0,Metal
655108,155748.0,Galvanized Steel
655164,155750.0,Metal
655205,155756.0,Steel
655262,155765.0,Fiberglass
655287,155766.0,Other
655290,155766.0,Bamboo handle & steel bristles
655297,155768.0,Steel
655300,155768.0,Brass
655323,155770.0,Multi-Purpose
655328,155770.0,Diamond
655336,155777.0,Cotton
655353,155778.0,Plastic
655378,155779.0,Acrylic
655400,155781.0,Resin
655485,155792.0,Other
655532,155799.0,Vitreous China
655584,155806.0,Cross-Linked Polyethylene (PEX)
655622,155810.0,Rubber
655642,155811.0,Medium Density Fiberboard (MDF)
655663,155813.0,Fiberglass
655723,155815.0,No Shelf
655724,155815.0,Glass
655779,155826.0,Vinyl
655859,155833.0,Metal
655904,155836.0,Fabric
655941,155837.0,Medium Density Fiberboard (MDF)
655963,155838.0,Plastic
655973,155841.0,Galvanized Steel
656000,155842.0,Steel
656045,155847.0,Aluminum
656079,155849.0,Steel
656100,155850.0,Resin
656131,155852.0,Oil
656235,155860.0,Polyurethane
656236,155860.0,Faux wood
656328,155875.0,Metal
656351,155878.0,Metal
656365,155880.0,Aluminum
656378,155881.0,Other
656427,155883.0,Porcelain
656473,155886.0,Porcelain
656490,155886.0,Medium Density Fiberboard (MDF)
656506,155886.0,Marble
656553,155897.0,Aluminum
656586,155902.0,Polypropylene with Jute backing
656591,155902.0,0
656617,155903.0,Oil
656668,155910.0,Wood
656726,155915.0,Plastic
656748,155918.0,Galvanized malleable iron
656843,155926.0,steel
656972,155938.0,Recycled Material
657025,155941.0,Wood
657059,155951.0,Steel
657204,155956.0,Cotton
657209,155956.0,0
657230,155957.0,Wood
657243,155959.0,Stainless Steel
657257,155962.0,Aluminum
657303,155966.0,Other
657331,155968.0,Steel
657336,155968.0,Steel
657369,155969.0,Ceramic
657376,155970.0,Rubber
657423,155980.0,Cast Iron
657466,155980.0,Steel
657479,155983.0,Steel
657511,155985.0,Composite
657524,155986.0,Steel
657540,155988.0,Metal
657567,155995.0,Polycarbonate
657671,156003.0,Synthetic
657695,156004.0,Stainless Steel
657713,156005.0,Wood
657719,156005.0,Molded Wood
657733,156008.0,Brass
657774,156016.0,Steel
657789,156020.0,Metal
657856,156039.0,100% PVC
